date,close,high,low,open,volume,close_log,high_log,low_log,open_log,volume_log,ticker,date_encoded,ticker_encoded,RSI_14,SMA_50,volatility_30,MACD,MACD_signal,MACD_histogram,Bollinger_Upper,Bollinger_Lower,Bollinger_Bandwidth,ATR_14,Momentum_5,Volume_MA_5
2021-02-25,75.70822906,76.11698839,75.45942375,76.06366813,9956100.0,4.326886861,4.332271478,4.323595078,4.331570728,16.11369599,BND,1079,0,50.01468484629359,13406.153953990599,198.15877105248194,-3247.645120926675,-1681.359774537243,-1566.285346389432,60774.3880253743,-33991.15383282829,94765.54185820259,14593.754020634999,-49629.62380094,5212800.0
2021-02-25,47093.85156,51948.96875,47093.85156,49709.08203,54506565949.0,10.75989773,10.85801715,10.75989773,10.81394293,24.72158701,BTC-USD,1079,1,59.61454994402068,14344.6067850566,220.45091487865452,169.58877533742816,-1311.1700645623089,1480.758839899737,64973.13633638731,-33488.18200020131,98461.31833658862,18290.886988621427,46924.85156,10904747869.8
2021-02-25,17.72163391,18.07233218,17.65375667,18.05253526,2371500.0,2.874786148,2.89438216,2.870948603,2.893286133,14.67903322,SCHV,1079,4,49.98992051058576,14343.413820121203,214.63891209542916,-910.3846479082767,-1231.0129812315024,320.62833332322566,58761.1424245146,-32884.3678779376,91645.5103024522,21649.706438164285,-0.3309001899999977,10904861749.8
2021-02-25,165.8200073,167.6600037,165.4499969,166.9199982,16359400.0,5.110902907,5.121938141,5.108669016,5.117514645,16.61031321,GLD,1079,2,50.025398849515966,14344.0520595612,214.5074603421258,-1734.3288027402286,-1331.6761455332476,-402.6526572069811,51065.04199958212,-30925.67998327512,81990.72198285724,21656.214495347853,89.44535824999998,10907100709.8
2021-02-26,17.52365303,17.74142558,17.45011978,17.73576955,2178000.0,2.86355157,2.875902333,2.859346513,2.875583479,14.59391758,SCHV,1141,4,49.97398359326489,14342.859221769799,214.53131875921167,-2371.9345727897617,-1539.7278309845506,-832.2067418052111,42868.62210789643,-28148.23975728643,71016.86186518286,21655.960959475717,-107.70421407,10907486189.8
2021-02-26,161.8099976,165.1000061,160.9499969,165.0,23730400.0,5.086422792,5.106551388,5.081093739,5.105945474,16.98226748,GLD,1141,2,50.014651876640876,14342.6816216738,214.41949785242963,-2832.9426378168337,-1798.3707923510074,-1034.5718454658263,42868.565546754886,-28148.95319583489,71017.51874258977,21659.86921063714,86.10176854000001,10910241049.8
2021-02-26,126.3873444,127.6149682,124.6033836,126.4818524,178100.0,4.839351353,4.849017669,4.825135762,4.840098839,12.09010047,QQQM,1141,3,39.96688682801392,13395.1123373618,214.40950541439352,-3164.672784884576,-2071.6311908577213,-1093.0415940268545,42869.30134006806,-28138.825528985057,71008.12686905311,17796.204641317858,-46967.464215600005,8963480.0
2021-02-26,46339.76172,48370.78516,44454.84375,47180.46484,350968000000.0,10.74375566,10.7866513,10.70222921,10.76173521,26.58396089,BTC-USD,1141,1,59.61910306480186,14319.2128290258,219.49629176146746,298.0263125875317,-1597.6996901686707,1895.7260027562024,49005.52012303725,-29653.98260376425,78659.5027268015,17763.674036132143,46322.040086090004,70202089180.0
2021-02-26,76.36578369,76.36578369,75.79708398,76.03700141,8580200.0,4.335534738,4.335534738,4.328059822,4.331220083,15.96496778,BND,1141,0,49.990670619327275,14320.3862210928,215.86569636255058,-682.9564214928123,-1414.7510364334992,731.7946149406869,49005.520221456725,-29653.98981354272,78659.51003499945,21068.00311961214,-89.45422360999999,70200533340.0
2021-02-27,46188.45313,48253.26953,45269.02734,46344.77344,45910946382.0,10.74048511,10.78421887,10.72037835,10.7438638,24.54996941,BTC-USD,1203,1,49.37865034974522,14302.0449710928,234.31214859110668,2234.707451756636,-684.859338795472,2919.566790552108,54238.551954732524,-30269.958295395525,84508.51025012805,20854.90197219143,46170.92947697,79382287016.4
2021-02-28,45137.76953,46716.42969,43241.61719,46194.01563,53443887451.0,10.71747464,10.7518512,10.67455867,10.74060554,24.70189811,BTC-USD,1265,1,59.58750581407769,14230.454580492798,234.4164873271604,4411.3444732283515,334.3814236092927,4076.963049619059,58573.99021063313,-30108.53159780613,88682.52180843925,17564.66129104143,44975.9595324,90066318426.6
2021-03-01,49631.24219,49784.01563,45115.09375,45159.50391,53891300112.0,10.8123758,10.81544924,10.71697214,10.71795603,24.71023489,BTC-USD,28,1,60.3854081511435,14264.1782524928,234.40787676617117,6424.868796566836,1552.4788982008015,4872.389898366035,63206.80831202732,-29785.867390753323,92992.67570278065,17887.355163700002,49504.8548456,100844542829.0
2021-03-01,161.5299988,163.3500061,161.1600037,163.0299988,13828300.0,5.084690876,5.095895175,5.082397683,5.093934225,16.44222777,GLD,28,2,50.01476999232581,14267.054589506402,203.89886443125843,3982.8966381002174,2038.5624461806847,1944.3341919195327,58746.6580785298,-30192.006735375795,88938.66481390559,21416.764058470002,-46178.231721200005,30653708489.0
2021-03-01,129.5440674,129.68047,127.4151908,127.8585029,91900.0,4.864021112,4.865073502,4.847450973,4.850924207,11.42845631,QQQM,28,3,50.0007486784548,14266.958131986401,203.90218979059273,2021.7298682713827,2035.1959305988244,-13.466062327441705,58746.64484403857,-30191.915560514575,88938.56040455315,21415.393968873574,53.17828370999999,30652010829.0
2021-03-01,17.89698029,17.99314091,17.74425772,17.74425772,1818600.0,2.884631999,2.889990625,2.876061955,2.876061955,14.41357753,SCHV,28,4,49.98997435085629,13283.318649792202,203.91418869879337,453.2572197953268,1718.808188438125,-1265.5509686427981,58748.57247065782,-30205.03518008482,88953.60765074263,21419.824780754283,-46170.55614971,21470185272.6
2021-03-01,76.26700592,76.31150514,76.11571943,76.18691547,7152000.0,4.334240419,4.334823715,4.332254806,4.333189735,15.7829026,BND,28,0,40.25974142041814,13283.307965740598,203.85172915916158,-776.1121434310462,1219.8241220642908,-1995.936265495337,53387.90267449353,-29807.271886328534,83195.17456082207,17718.764352462145,-45061.502524079995,10782838182.4
2021-03-02,127.4395905,129.9435563,127.4395905,129.9435563,93700.0,4.847642452,4.867100174,4.847642452,4.867100174,11.44785347,QQQM,712,3,50.02822951276818,13282.491957440601,203.82839587197367,-1726.3665421355727,630.5859892243182,-2356.9525313598906,53388.273140360565,-29811.79839314556,83200.07153350612,14360.012834394287,-49503.8025995,4596900.0
2021-03-02,48378.98828,50127.51172,47228.84375,49612.10547,47530897720.0,10.78682087,10.82232527,10.76276008,10.81199014,24.58464581,BTC-USD,712,1,59.943506018466834,13207.0915668406,209.9269892728665,1397.9322323111446,784.0552378416835,613.8769944694611,58462.90645562312,-30050.33813381812,88513.24458944124,17920.736674373573,48217.4582812,9508010784.0
2021-03-02,17.82344627,17.93091896,17.7951645,17.90263719,2439600.0,2.880514797,2.886526539,2.878926763,2.884948031,14.70734465,SCHV,712,4,50.000051573192565,13205.9088127436,209.93681053246002,-28.05688820406067,621.6328126325346,-649.6897008365953,58463.92199701136,-30057.20879548436,88521.13079249572,21364.50976208643,-111.72062112999998,9508480324.0
2021-03-02,162.4100037,162.9299927,161.2200012,161.9299927,11424600.0,5.090124025,5.093320616,5.082769899,5.087164098,16.25127948,GLD,712,2,50.00010321846543,13205.830412781599,209.7955212149432,-1133.431124616669,270.6200251826939,-1404.051149799363,58463.29433322132,-30052.862918034316,88516.15725125563,21364.333347326432,144.51302341000002,9510401524.0
2021-03-02,76.25811005,76.27590566,76.17801281,76.22251203,5338800.0,4.334123771,4.334357104,4.333072875,4.333656853,15.49051147,BND,712,0,49.99137782150015,13207.0009726648,209.93860401195502,-1993.4209922440205,-182.188178302649,-1811.2328139413714,58463.28486984474,-30052.798466558736,88516.08333640348,21367.83515996143,-0.00889587000000347,9510038884.0
2021-03-03,160.6199951,161.6900024,159.4900055,160.6100006,13059900.0,5.079041296,5.085680937,5.071981259,5.07897907,16.38505702,GLD,1391,2,40.55912881868995,13207.539285346798,209.9113970802865,-2637.7554561960023,-673.3016338813196,-1964.4538223146828,53684.36608693446,-29967.20284013846,83651.56892707292,17927.909022586427,33.18040460000002,9512632124.0
2021-03-03,123.7859116,127.2544478,123.7859116,126.9719049,142900.0,4.818553554,4.846188608,4.818553554,4.84396584,11.86990036,QQQM,1391,3,50.01195402448738,12176.4190659788,184.3433362787213,-3115.454345369825,-1161.7321761790208,-1953.7221691908044,53683.374303014956,-29955.604628449953,83638.97893146491,14625.971125977856,-48255.202368399994,6481160.0
2021-03-03,50538.24219,52535.13672,48274.32031,48415.81641,53220811975.0,10.8304856,10.8692375,10.78465503,10.78758182,24.69771536,BTC-USD,1391,1,51.073247405999346,13185.6455755808,193.08518801258455,567.4499242993461,-815.8957560833475,1383.3456803826934,59195.85739000433,-30430.845497169328,89626.70288717365,14928.431630412857,50520.41874373,10650155635.0
2021-03-03,17.75274277,17.9252655,17.74425953,17.82062001,1911300.0,2.876540026,2.886211198,2.876062057,2.880356214,14.4632942,SCHV,1391,4,41.05173313215438,13183.3378444862,193.10196883974024,-583.6749476682198,-769.451594400322,185.77664673210222,59195.85338459828,-30430.81858278928,89626.67196738756,18288.837732589287,-144.65726093,10648252975.0
2021-03-03,76.01781464,76.10680627,75.9377242,76.06231385,6022500.0,4.330967716,4.332137699,4.329913586,4.331552923,15.61101301,BND,1391,0,39.99614926400842,13181.531800632998,185.78540900817723,-1474.2539162951362,-910.412058779285,-563.8418575158512,59197.31132776524,-30440.855744252236,89638.16707201747,17959.511459982143,-0.24029541000000165,10648389715.0
2021-03-04,121.7009125,124.9063818,120.1907309,123.7566971,206300.0,4.801566498,4.827564511,4.789079905,4.818317518,12.2370867,QQQM,1546,3,49.9899551735727,13183.612970066999,185.76158838501,-2151.556121329728,-1158.6408712893735,-992.9152500403543,59197.39078453078,-30441.40384420778,89638.79462873856,14429.426201472143,-38.91908260000001,10645818995.0
2021-03-04,48561.16797,51735.08984,47656.92969,50522.30469,52343816680.0,10.79057948,10.85389155,10.77178333,10.83017019,24.68109965,BTC-USD,1546,1,59.817319290527664,14151.496129577,193.8605656661625,1206.4301912366718,-685.6266587841644,1892.0568500208362,59651.65972025077,-30673.53215492777,90325.19187517854,18113.660067150715,48437.3820584,21114553751.0
2021-03-04,17.51800156,17.8206195,17.30305616,17.72163327,1935900.0,2.863229013,2.880356186,2.850883142,2.874786112,14.47608289,SCHV,1546,4,49.99993578725715,13034.0838334082,193.9299834193311,-48.84526154255218,-558.270379335842,509.4251177932898,59652.67851782834,-30680.435730718345,90333.11424854668,21573.09328887643,-50520.72418844,10470778536.0
2021-03-04,75.77755737,76.07123597,75.68856571,76.04453236,9701800.0,4.327802172,4.331670217,4.326627102,4.331319121,16.08782199,BND,1546,0,49.999917069631735,13035.245121593198,193.88633608297914,-1027.1190532959317,-652.04011412786,-375.07893916807177,55189.38796972108,-30828.412739874082,86017.80070959516,21573.103196702144,58.0248146,10472336636.0
2021-03-04,159.0399933,161.4600067,158.4299927,160.6000061,13870100.0,5.069155701,5.084257476,5.065312809,5.07891684,16.445246,GLD,1546,2,50.005353674242215,13035.776580943202,193.8615993925467,-1775.2258006262891,-876.6772514275458,-898.5485491987433,50307.585294282384,-30444.483018105384,80752.06831238777,21575.38933234143,83.02217866,10473906156.0
2021-03-05,159.1399994,159.8200073,158.5500031,159.6600037,12821600.0,5.069784314,5.074048228,5.06607002,5.073046577,16.36664181,GLD,1609,2,40.23402330056212,13037.426378459199,166.85879297330027,-2341.1108494654436,-1169.5639710351254,-1171.5468784303182,43412.961028895355,-28497.068971778353,71910.03000067371,18004.046323391427,37.43908689999999,10476429216.0
2021-03-05,48927.30469,49396.42969,46542.51563,48527.03125,48625928883.0,10.7980909,10.80763343,10.74812149,10.78987627,24.60742274,BTC-USD,1609,1,59.889344689670274,12893.982081659198,171.54841732974094,1132.54916849437,-709.1413431292264,1841.6905116235962,50127.64360929486,-30335.174083057853,80462.8176923527,18066.624650184287,366.13671999999497,9732851656.6
2021-03-05,123.7177277,123.9310956,119.1871905,123.162372,223100.0,4.818002581,4.81972573,4.780695287,4.813503582,12.31537538,QQQM,1609,3,49.9934628778207,11745.657530013199,171.69720960985674,-51.99250295699312,-577.7115750947797,525.7190721377866,50127.650147946464,-30335.76325567946,80463.41340362592,21542.554003974998,106.19972614,9732509096.6
2021-03-05,17.89980888,17.95354523,17.43880914,17.69052115,1516500.0,2.884790036,2.887787601,2.858698133,2.873028968,14.23191561,SCHV,1609,4,49.9901409264363,10661.8691199908,171.69655501526012,-987.9010253622837,-659.7494651482805,-328.1515602140032,50127.65014316533,-30335.76296803933,80463.41311120466,21543.98592738,-57.87774849,9730872036.6
2021-03-05,75.73300171,75.75969851,75.57281412,75.64401011,6871000.0,4.327214019,4.327566469,4.325096617,4.326038258,15.74282021,BND,1609,0,49.98565787353578,10659.993580135,171.77377820437044,-1705.2910828003642,-868.8577886786973,-836.4332941216669,50127.650883382186,-30335.81710867718,80463.46799205936,21542.016498614285,-83.30699159,9729472216.6
2021-03-06,48912.38281,49147.21875,47257.52734,48899.23047,34363564661.0,10.79778587,10.80257554,10.76336723,10.79751694,24.26026267,BTC-USD,1672,1,57.07623245164954,11637.8861814796,199.23797569440922,1647.8858208117435,-365.50906678060915,2013.3948875923527,55854.49290998239,-31184.164813327396,87038.65772330979,25044.491617527856,48753.2428106,16599620828.8
2021-03-07,51206.69141,51384.36719,48918.67969,48918.67969,43137459378.0,10.84362549,10.84708926,10.7979146,10.7979146,24.48765758,BTC-USD,1735,1,50.11267940056804,12659.4371169176,193.79045421763342,4439.261165569815,595.4449796894755,3843.816185880339,56504.32872648885,-31551.230316833855,88055.5590433227,21477.39401549928,2279.3867200000022,15501926927.8
2021-03-08,52246.52344,52314.07031,49506.05469,51174.11719,48597428048.0,10.86372863,10.86502064,10.80985026,10.84298916,24.60683645,BTC-USD,1798,1,60.56685535717713,13702.838847772002,193.77371503192947,6658.595843593146,1808.0751524702098,4850.520691122936,62098.967587740946,-31922.999178712944,94021.96676645389,18069.359564751427,52122.805712299996,25221367917.4
2021-03-08,120.0835495,124.1074418,120.0738043,123.5033752,160400.0,4.788187746,4.821147657,4.78810659,4.816268485,11.98542597,QQQM,1798,3,50.00736385108573,13704.8841064466,168.4850848019058,4163.274863957944,2279.115094767757,1884.159769190187,62099.68410157098,-31927.948337962982,94027.63243953396,21788.50924848,102.18374062000001,25221096697.4
2021-03-08,75.38597107,75.64405159,75.38597107,75.60845357,5806700.0,4.322621198,4.326038806,4.322621198,4.325568097,15.57452298,BND,1798,0,49.99226025717718,13703.009425966,168.490227644895,2157.2409578281677,2254.740267379839,-97.49930955167156,62099.699114876494,-31928.05056516649,94027.74968004298,21788.209892142146,-0.34703063999999983,25220883837.4
2021-03-08,157.4900055,158.7400055,157.1300049,158.5800018,12134900.0,5.059361999,5.067267678,5.057073519,5.066259209,16.31159616,GLD,1798,2,40.351863787243644,13704.6308439654,168.47582300768033,567.527638588961,1917.2977416216636,-1349.7701030327025,62099.75182702257,-31928.416276272565,94028.16810329513,18107.493114065714,-48754.8928045,18350597885.2
2021-03-08,18.04970741,18.25616797,17.94223632,17.97900296,3005400.0,2.893129475,2.904502994,2.887157504,2.889204575,14.91592123,SCHV,1798,4,50.00013132398356,12728.5033225136,168.4741665906563,-695.5652437234548,1394.72514455264,-2090.2903882760947,62101.57241977473,-31940.81048944373,94042.38290921846,14650.04188944714,-51188.64170259,9723707089.6
2021-03-09,18.05536461,18.23071456,18.04405093,18.09496007,1548600.0,2.893442849,2.903107785,2.892816042,2.89563345,14.25286185,SCHV,1861,4,49.985739313915374,12726.289136531797,168.47125029543844,-1677.2408085651114,780.3319539290897,-2457.572762494201,56907.53179995809,-31798.788552166083,88706.32035212417,14645.872848677142,-52228.468075389996,4531200.0
2021-03-09,54824.11719,54824.11719,51981.83203,52272.96875,50912227385.0,10.91188547,10.91188547,10.85864955,10.86423467,24.65336896,BTC-USD,1861,1,60.63088391162,13820.175142135799,566.113087475364,1944.74755044835,1013.2150732329417,931.5324772154083,63029.90487705371,-32440.525184538717,95470.43006159243,18554.47137553857,54704.0336405,10186944597.0
2021-03-09,75.63515472,75.70635076,75.58176109,75.58176109,7671800.0,4.325921185,4.326862051,4.325214999,4.325214999,15.85306183,BND,1861,0,49.98661152353739,12827.5812046302,566.157653152448,392.9250762006832,889.15707382649,-496.2319976258068,63029.91142803703,-32440.570001514032,95470.48142955106,22464.990334446426,0.2491836500000062,10187317617.0
2021-03-09,160.8399963,161.25,160.4199982,160.75,10382600.0,5.080410059,5.082955956,5.077795365,5.079850363,16.15564189,GLD,1861,2,40.734814266815924,12827.418004556199,566.1528829096336,-820.5710638525106,547.2114462906899,-1367.7825101432004,63029.252441101606,-32435.997106198603,95465.2495473002,18954.156416923568,3.3499908000000005,10186967157.0
2021-03-09,124.9453583,125.578653,122.8408478,123.1039079,169500.0,4.827876508,4.832932279,4.810889597,4.813028779,12.04060821,QQQM,1861,3,50.000286290747674,12829.555861040199,565.6291715689496,-1764.8280556565514,84.80354590124159,-1849.6316015577931,58363.423303536045,-32613.790229803046,90977.21353333909,15470.576534709284,106.89565089,10186399977.0
2021-03-10,18.26464844,18.32686964,18.12040912,18.12040912,1671600.0,2.904967412,2.908368269,2.897038879,2.897038879,14.32929181,SCHV,91,4,50.000085082410045,12828.393661028,565.6277392516113,-2493.0286835755396,-430.76289999411466,-2062.265783581425,58363.4162078589,-32613.7084694379,90977.1246772968,15470.615536896426,0.20928382999999684,10186424577.0
2021-03-10,75.77755737,75.83095101,75.67966451,75.70636133,5286700.0,4.327802172,4.328506534,4.326509492,4.32686219,15.48070479,BND,91,0,50.00001039061827,12827.404654833399,565.6744833749361,-3030.557733414229,-950.7218666781376,-2079.8358667360912,58363.4162078589,-32613.7084694379,90977.1246772968,15470.594566392141,-54748.33963263,5036440.0
2021-03-10,124.41922,126.6698707,124.2243612,126.6698707,177200.0,4.82365667,4.841584259,4.822089295,4.841584259,12.08503432,QQQM,91,3,35.270696121302464,12828.378874652199,565.6630485738714,-3413.282209819762,-1443.2339353064626,-1970.0482745132995,58363.725199694985,-32617.479538603984,90981.20473829897,11969.12360675214,48.78406527999999,3537520.0
2021-03-10,161.6600037,161.7799988,160.6600037,161.0599976,7962000.0,5.085495387,5.08623738,5.079290354,5.081776951,15.89019078,GLD,91,2,34.37635231871718,11889.735043526201,565.6708877920752,-3671.268991097946,-1888.8409464647593,-1782.4280446331868,58363.70293874005,-32617.205277219044,90980.90821595909,11795.221920952143,0.8200074000000086,3053400.0
2021-03-10,56008.55078,57258.25391,53290.89063,54824.01172,57295577614.0,10.93325965,10.95532708,10.88352069,10.91188355,24.77148928,BTC-USD,91,1,50.862196550205326,13009.551626447997,565.814208459818,623.4650626037364,-1386.3797446510603,2009.8448072547967,59991.701206642945,-33537.07893612195,93528.7801427649,15672.977512830712,55883.6054217,11462135022.8
2021-03-11,127.420105,128.0046962,126.1710433,126.6114269,144500.0,4.847489541,4.852066952,4.837638473,4.841122765,11.88103479,QQQM,154,3,50.00165297311704,13008.783628401998,564.8587749885374,-476.57383877077154,-1204.4185634750024,727.8447247042309,59991.667949499795,-33536.67544124879,93528.34339074859,15941.258234330713,109.15545656,11461829602.8
2021-03-11,161.5200043,161.9799957,161.1199951,161.4700012,6749200.0,5.084629,5.087472844,5.082149399,5.084319374,15.72493454,GLD,154,2,50.01940747819201,13011.663555427402,564.8465243313398,-1330.2764180941522,-1229.5901343988326,-100.68628369531962,59990.351502060774,-33520.996974267764,93511.34847632854,15940.534113778573,85.74244693000001,11462122102.8
2021-03-11,75.78643799,75.84873281,75.67964395,75.76863559,5510000.0,4.327919358,4.328740999,4.32650922,4.327684429,15.52207518,BND,154,0,49.981591082982014,13009.943084235198,564.8829668333394,-1990.811014955213,-1381.8343105101087,-608.9767044451044,59990.35100774648,-33520.99113632549,93511.34214407197,15940.711708487142,-48.63278201,11463188662.8
2021-03-11,57805.12109,58091.0625,54484.59375,55963.17969,56772343595.0,10.96483265,10.9697671,10.90567326,10.93244925,24.76231514,BTC-USD,154,1,60.33747205441117,14163.5177591472,574.5848664972733,2119.552518319173,-681.5569447442524,2801.109463063425,62006.30047546575,-34647.66677604475,96653.9672515105,20074.692300832143,57643.4610863,22816064981.8
2021-03-11,18.30141449,18.41737203,18.25333418,18.31272655,2699400.0,2.906978351,2.913294351,2.904347758,2.907596258,14.80854008,SCHV,154,4,50.00003647455868,13237.088553036998,574.0599771907644,705.9935743388287,-404.04684092763625,1110.040415266465,56404.77186216625,-34164.97716229626,90569.74902446251,24202.312378845712,-55990.24936551,11357489339.0
2021-03-12,161.4900055,161.6900024,159.3500061,159.5399933,8608500.0,5.084443255,5.085680937,5.071103079,5.072294632,15.96826065,GLD,216,2,40.32954120652229,13238.791037473198,573.9716244399344,-398.1186858995461,-402.86120992201825,4.742524022472139,49641.80361263988,-32610.51225621988,82252.31586885976,20297.835719025716,34.06990049999999,11359182139.0
2021-03-12,57332.08984,57996.62109,55376.64844,57821.21875,55689944702.0,10.95661578,10.96814003,10.92191328,10.96511109,24.74306544,BTC-USD,216,1,60.04326625694706,13461.663771673198,574.0260350364357,3301.990711661834,338.10917439475224,2963.881537267082,57677.0091774905,-34924.5171920205,92601.526369511,20518.306837282144,57170.5698357,22495821239.4
2021-03-12,75.33255005,75.42154166,75.27025524,75.41264046,5717100.0,4.321912313,4.323092933,4.32108504,4.322974906,15.55897224,BND,216,0,49.98750696702304,12560.4150320742,574.048947319719,1595.8166870582227,589.6506769274463,1006.1660101307764,57677.009251442825,-34924.522608074825,92601.53185951765,24601.96431867357,-0.4538879400000013,22495862659.4
2021-03-12,126.2898788,126.3385972,124.7387842,125.6273561,119700.0,4.83857989,4.838965582,4.826221824,4.833320034,11.69274389,QQQM,216,3,50.000196432011414,11570.3159858502,574.0415777418651,244.9496833282319,520.7104782076035,-275.7607948793716,57677.04286603843,-34927.67623534043,92604.71910137885,24602.893382862858,-57678.8312112,11141417880.4
2021-03-12,18.45414352,18.45414352,18.3297011,18.3297011,1209300.0,2.915288927,2.915288927,2.908522755,2.908522755,14.00555224,SCHV,216,4,50.00002768479476,11567.4544687446,574.4838594263659,-824.8156310504019,251.60525635600246,-1076.4208874064043,57677.042204715566,-34927.63513040657,92604.67733512213,24602.974470614285,0.1527290299999997,11141119860.4
2021-03-13,61243.08594,61683.86328,56217.97266,57343.37109,60669829814.0,11.02260624,11.02977764,10.93699178,10.95681253,24.82871237,BTC-USD,278,1,57.58139845748257,12789.725306196602,810.9473749238235,3230.464971147656,847.3771993143332,2383.0877718333227,65434.43404472827,-36562.52391288027,101996.95795760854,29003.53467303643,61081.595934499994,23273364123.2
2021-03-14,59302.31641,61597.91797,59302.31641,61221.13281,43901225564.0,10.99040365,11.02838335,10.99040365,11.02224772,24.50520807,BTC-USD,340,1,57.300577680329354,13975.4136947908,810.9374733436129,6216.045480776931,1921.110855606853,4294.934625170078,66438.33464977963,-37118.60459593164,103556.93924571127,29163.87104779857,1970.226569999999,20915620295.6
2021-03-15,18.547472,18.55595686,18.35515237,18.46262505,2058000.0,2.920333499,2.920790862,2.909910318,2.915748421,14.5372452,SCHV,402,4,49.98459640118333,13974.2593041124,810.9880416006448,3755.147839640016,2287.918252413486,1467.2295872265304,66438.8716390711,-37124.85035349511,103563.72199256622,33395.77108200071,-56.785078049999996,20914888475.6
2021-03-15,55907.19922,60540.99219,55393.16406,59267.42969,66419369890.0,10.93144844,11.01107597,10.92221147,10.98981519,24.91925457,BTC-USD,402,1,49.989092230998274,15089.854496702399,950.7501483799863,6242.654410217761,3078.8654839743413,3163.78892624342,71874.43177848074,-36985.774570534726,108860.20634901547,33640.47471140786,55780.9093412,34198738513.6
2021-03-15,75.42156219,75.46606141,75.34147176,75.34147176,5012200.0,4.323093205,4.323683037,4.322030737,4.322030737,15.4273855,BND,402,0,49.99440316111099,14123.7831623462,950.7638590530773,3666.5971875662726,3196.4118246927274,470.1853628735453,71875.27751352731,-36991.57268519232,108866.85019871962,33636.86599794643,56.96741867,34199499093.6
2021-03-15,127.6734085,127.7318795,125.9693495,126.5139936,91200.0,4.849475507,4.849933376,4.836038619,4.840352924,11.42081018,QQQM,402,3,49.9963570798054,14125.9801615908,950.7550609820806,1610.702391888939,2879.26993813197,-1268.5675462430308,71873.39668046219,-36978.750976121184,108852.14765658337,33638.13388556143,-61115.4125315,22065551370.8
2021-03-15,162.1999969,162.5500031,161.4299927,162.3099976,8104500.0,5.088830123,5.090985666,5.084071567,5.089508072,15.90793002,GLD,402,2,50.009301744973016,14125.9759614548,950.7384354296166,-15.642718947592584,2300.2874067160574,-2315.93012566365,71871.92404939141,-36968.63610109742,108840.56015048883,33634.49361657928,-59140.1164131,13286927158.0
2021-03-16,56804.90234,56833.17969,53555.02734,55840.78516,59749798599.0,10.94737791,10.94787558,10.88846495,10.9302598,24.81343166,BTC-USD,464,1,49.892081802017614,15260.5488460538,948.2940795301406,3228.839705561084,2485.997866485063,742.8418390760212,76770.8875558679,-36199.5512955739,112970.43885144181,33538.47244737143,56786.354868,25236475277.8
2021-03-16,128.3456726,129.7681698,127.806886,128.5405314,144600.0,4.854727191,4.865749549,4.850520422,4.856244274,11.88172659,QQQM,464,3,50.01190169518476,15259.9033596038,948.3223613238098,1212.8104213173247,2231.3603774515154,-1018.5499561341908,76771.7224662645,-36203.717639080496,112975.440105345,33459.20299724143,-55778.8535474,11952630219.8
2021-03-16,75.41265106,75.51054389,75.34146184,75.46605147,6159100.0,4.322975047,4.324272301,4.322030605,4.323682906,15.63344122,BND,464,0,49.99068859659214,15258.935894393002,948.315940116943,-384.74348026507687,1708.1396059081972,-2092.883086173274,72032.96118645686,-37058.270172166856,109091.23135862371,33452.74697030214,-0.008911130000001322,11952859599.8
2021-03-16,18.44848824,18.54181844,18.42586249,18.51070945,1496100.0,2.914982429,2.920028637,2.913755248,2.918349454,14.21837228,SCHV,464,4,42.92600741852683,14248.540020357801,948.3261919684651,-1636.547883607127,1039.2021080051325,-2675.7499916122597,72034.83531224656,-37071.04145963257,109105.87677187914,29325.73666345,-109.22492025999999,11953140579.8
2021-03-16,162.3500061,163.1999969,161.8099976,162.3600006,7547400.0,5.089754536,5.094976424,5.086422792,5.089816096,15.83671369,GLD,464,2,50.012502930965454,14251.431965624399,805.5361148682908,-2587.1768775802193,313.92631088806206,-2901.1031884682816,72034.8213350833,-37070.9444822893,109105.7658173726,25246.303229442856,0.1500091999999995,11953029159.8
2021-03-17,163.5099945,164.1499939,161.4799957,162.2700043,12626700.0,5.096874117,5.100780607,5.08438127,5.089261641,16.35132418,GLD,526,2,50.00534866406323,14253.181809221602,805.5243914028903,-3302.3956415605044,-409.3380796016512,-2893.057561958853,72033.32869266771,-37060.6794842227,109094.0081768904,25242.850654517857,-56641.392345500004,5594780.0
2021-03-17,58870.89453,58969.81641,54528.62891,56825.82813,60258313191.0,10.9831021,10.98478101,10.90648114,10.94774622,24.82190638,BTC-USD,526,1,57.238246268777324,15428.1656815716,804.0261377299421,858.0920777148895,-155.8520481383431,1013.9441258532325,72254.28915909467,-37175.06260664966,109429.35176574433,29435.58967150357,58742.5488574,12057228498.2
2021-03-17,18.51918983,18.51918983,18.34666712,18.42302921,1212300.0,2.918807483,2.918807483,2.90944793,2.91360147,14.00802994,SCHV,526,4,42.425809125819924,14457.3127059682,804.0356071797585,-586.8217542933307,-242.04598936934065,-344.7757649239901,72254.28536619453,-37175.037036215515,109429.32240241003,29234.67100910357,-56.89346123,12056239138.2
2021-03-17,75.38597107,75.4660683,75.14569295,75.28807822,7370600.0,4.322621198,4.323683129,4.319428802,4.321321799,15.81300967,BND,526,0,42.63862703619087,14458.4700653584,803.9880280465615,-1707.6529420721563,-535.1673799099038,-1172.4855621622523,72255.750848983,-37185.11292244702,109440.86377143003,29074.76710328,56.93748282999999,12057414038.2
